gene,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,fdr
Ror2,0.6818727490996399,0.3181272509003601,0.7623915759664606,3.047254e-05,1.8107334e-05,1.9259238e-08,0.1,0.8813527,0.79891396,1.5572892,-4.844371,6.6349535,0.038450252,0.034527436,0.031992955679483376,0.031074665515753174,0.11220851,0.14654285,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Gm15704,0.6818727490996399,0.3181272509003601,0.7623915759664606,1.1140888e-06,5.32607e-07,1.9259238e-08,0.1,1.3609852,1.3878584,2.6327765,-9.672537,9.631199,0.0011740534,0.0,0.001174053419430584,0.0,0.0042128405,0.0,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Gaa,0.6818727490996399,0.3181272509003601,0.7623915759664606,7.680901e-05,0.000102158854,1.9259238e-08,0.1,-0.44462448,-0.4355302,0.7272992,-3.1954575,2.395217,0.19283767,0.16357371,0.1734663927208688,0.146309883470005,0.6091642,0.72702944,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Gucd1,0.681672669067627,0.318327330932373,0.7614693725787726,4.16477e-05,7.147216e-05,1.9259238e-08,0.1,-0.69634515,-0.6759343,1.2354352,-5.203706,3.704772,0.08365134,0.06301258,0.07513941884355756,0.05653862753560628,0.24095175,0.28735456,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
9930012K11Rik,0.681672669067627,0.318327330932373,0.7614693725787726,2.1302676e-06,1.0548814e-06,1.9259238e-08,0.1,1.2809992,1.2756891,2.5521543,-8.115845,11.048159,0.0020545933,0.00043159258,0.0020545934840035217,0.00043159257660768235,0.00689107,0.0023341945,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Tulp3,0.681672669067627,0.318327330932373,0.7614693725787726,0.000121552104,0.00016444916,1.9259238e-08,0.1,-0.4161704,-0.41081858,0.6544273,-3.3905706,1.796134,0.450252,0.36556044,0.33108306427942835,0.28441950798446475,1.2995338,1.6018898,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Zfp513,0.681672669067627,0.318327330932373,0.7614693725787726,2.1666558e-05,1.1753716e-05,1.9259238e-08,0.1,0.8222227,0.79255867,1.5396224,-4.2512436,5.978896,0.035808638,0.016832113,0.034634575873202185,0.016832110487699628,0.11431536,0.07608145,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Zfp101,0.681672669067627,0.318327330932373,0.7614693725787726,3.3993852e-05,2.1860618e-05,1.9259238e-08,0.1,0.72536844,0.68059206,1.3079596,-3.5474453,5.3823566,0.043439947,0.035822224,0.04079835632521274,0.034527406128614616,0.12794822,0.15634544,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Znrd1,0.681672669067627,0.318327330932373,0.7614693725787726,1.0538578e-05,2.2356977e-05,1.9259238e-08,0.1,-0.7930555,-0.81094074,1.5017718,-5.601081,5.1714125,0.02759028,0.0176953,0.027296742001761045,0.01726370306430731,0.089596845,0.07767085,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Gm47523,0.681672669067627,0.318327330932373,0.7614693725787726,7.711828e-06,1.8080433e-05,1.9259238e-08,0.1,-0.9712408,-1.0260954,1.8551843,-6.7606373,5.7301674,0.033460543,0.012516185,0.031992955679483376,0.012084592145015113,0.10404406,0.052552924,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Zfp12,0.681672669067627,0.318327330932373,0.7614693725787726,2.2504668e-05,1.0098099e-05,1.9259238e-08,0.1,1.0370773,0.9956999,1.8502758,-5.8267317,7.7422485,0.031699467,0.018126894,0.028764308776049272,0.018126888217522678,0.097444266,0.082864046,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Dapk3,0.681672669067627,0.318327330932373,0.7614693725787726,8.620581e-06,2.0060013e-05,1.9259238e-08,0.1,-0.8434662,-0.88373756,1.6780894,-6.6495323,5.4168863,0.022600546,0.02373761,0.022013501614323427,0.022874406560207193,0.06930521,0.10664184,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Fem1a,0.6814725890356143,0.31852741096438575,0.7605474780979378,8.568515e-06,1.976398e-05,1.9259238e-08,0.1,-0.86162275,-0.8314905,1.5895524,-8.146463,4.1879234,0.02670974,0.020284861,0.02641620193718811,0.020284851100561094,0.078208834,0.09381456,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Fastkd1,0.6812725090036015,0.3187274909963985,0.7596258919772145,3.224704e-05,5.4843946e-05,1.9259238e-08,0.1,-0.6557601,-0.641829,1.1721038,-4.429744,3.518176,0.11153526,0.06991805,0.10331670090989219,0.06517047906775993,0.3341776,0.3055466,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Rnf19b,0.6812725090036015,0.3187274909963985,0.7596258919772145,8.5433685e-06,5.2787373e-06,1.9259238e-08,0.1,0.85899967,0.8289566,1.5731591,-4.885294,7.634741,0.037276193,0.014242555,0.03551511593777512,0.013810962451445846,0.11093862,0.060314283,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Gm15083,0.6812725090036015,0.3187274909963985,0.7596258919772145,1.5376465e-05,8.047767e-06,1.9259238e-08,0.1,0.9407368,0.86951065,1.743319,-4.5029793,8.120267,0.029644875,0.01899008,0.02817728206633398,0.01855848079413036,0.088632226,0.07814731,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Atp11a,0.6812725090036015,0.3187274909963985,0.7596258919772145,4.2457024e-05,5.8930967e-05,1.9259238e-08,0.1,-0.4423021,-0.4287715,0.72307783,-3.9088984,2.9547405,0.13971245,0.08459211,0.12797182271793484,0.07682347863616747,0.418069,0.36358944,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Asic1,0.6812725090036015,0.3187274909963985,0.7596258919772145,1.7568675e-05,3.0270268e-05,1.9259238e-08,0.1,-0.6843663,-0.7671466,1.3524946,-4.704648,4.487029,0.061637692,0.031937882,0.05870267097152911,0.03064307293914549,0.16852123,0.14177407,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Snip1,0.6812725090036015,0.3187274909963985,0.7596258919772145,1.2749543e-05,7.456577e-06,1.9259238e-08,0.1,0.8919241,0.8858061,1.6821711,-5.2987843,6.4592323,0.016436758,0.015537333,0.016436747872028163,0.015105740181268895,0.04986114,0.06514697,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Irf2bpl,0.6812725090036015,0.3187274909963985,0.7596258919772145,2.220259e-05,3.7678536e-05,1.9259238e-08,0.1,-0.6987636,-0.704566,1.2630255,-5.4083834,3.7979326,0.045201022,0.027190357,0.04461402993836213,0.02632714717306866,0.13353707,0.12789105,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Pla2g4e,0.6812725090036015,0.3187274909963985,0.7596258919772145,9.3114595e-06,4.9303744e-06,1.9259238e-08,0.1,0.98768824,0.91214085,1.7942373,-5.5424786,7.1958866,0.013795135,0.0047475183,0.013208100968594063,0.004747518342684506,0.0456394,0.02234276,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Kcnj4,0.6812725090036015,0.3187274909963985,0.7596258919772145,2.4863468e-06,1.6335684e-06,1.9259238e-08,0.1,1.5615789,1.5369911,3.0397081,-9.516283,11.909562,0.0052832398,0.0017263703,0.004989727032579982,0.0017263703064307294,0.017550249,0.008480447,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
4921531C22Rik,0.6810724289715886,0.3189275710284114,0.7587046136707494,3.815104e-06,8.080802e-06,1.9259238e-08,0.1,-0.97578144,-0.99282074,1.8507953,-6.7330093,7.667156,0.009685942,0.011653,0.009685940710302317,0.01165299956840743,0.028836591,0.05286736,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Chn2,0.6810724289715886,0.3189275710284114,0.7587046136707494,1.1297092e-05,2.0829344e-05,1.9259238e-08,0.1,-0.72835135,-0.7309723,1.3865093,-5.225539,4.8425827,0.04549453,0.01899008,0.04520105664807742,0.01855848079413036,0.14195563,0.08645529,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Prag1,0.6810724289715886,0.3189275710284114,0.7587046136707494,2.4991301e-05,1.60828e-05,1.9259238e-08,0.1,0.84477055,0.8666005,1.6423914,-5.0065365,6.687769,0.043439943,0.02373761,0.04138538303492803,0.02373759171342256,0.1342568,0.10230441,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Gm11650,0.6810724289715886,0.3189275710284114,0.7587046136707494,1.7353575e-06,4.6225455e-06,1.9259238e-08,0.1,-1.5505952,-1.4995575,2.9603295,-14.495566,9.377941,0.0014675667,0.0056107035,0.00146756677428823,0.005179110919292188,0.004083727,0.022694167,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Smyd1,0.6810724289715886,0.3189275710284114,0.7587046136707494,1.8586587e-05,1.0741943e-05,1.9259238e-08,0.1,0.98961246,0.927824,1.9214801,-6.100281,9.073841,0.04578805,0.022011235,0.043733489873789194,0.022011221406991827,0.14062776,0.09415066,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Gm20633,0.6810724289715886,0.3189275710284114,0.7587046136707494,3.2773216e-06,1.8037077e-06,1.9259238e-08,0.1,1.2145263,1.1723614,2.263727,-8.101207,11.352544,0.006457293,0.003021148,0.006457293806868214,0.0030211480362537764,0.020299025,0.012438109,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Hsdl2,0.6810724289715886,0.3189275710284114,0.7587046136707494,5.8698846e-05,4.149107e-05,1.9259238e-08,0.1,0.502425,0.49749708,0.85552436,-2.3422937,3.776805,0.12210176,0.08372892,0.10830642794247228,0.0789814415192059,0.36217585,0.3927206,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Cntn3,0.6810724289715886,0.3189275710284114,0.7587046136707494,6.0276972e-05,4.9803017e-05,1.9259238e-08,0.1,0.64318407,0.59224415,1.0472496,-2.7350311,4.814123,0.16671532,0.09840297,0.1482242442031119,0.08675010789814426,0.5097371,0.4538622,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Cdk6,0.6810724289715886,0.3189275710284114,0.7587046136707494,1.3781441e-05,8.012776e-06,1.9259238e-08,0.1,1.0130466,1.0188122,1.8995854,-5.457593,8.121313,0.014675673,0.0047475183,0.013501614323451708,0.004747518342684506,0.043165382,0.022770938,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Sfxn4,0.6810724289715886,0.3189275710284114,0.7587046136707494,4.8368536e-05,8.02452e-05,1.9259238e-08,0.1,-0.61166024,-0.6026931,1.0615478,-4.3899813,2.926879,0.07396534,0.07552872,0.06985617845611981,0.06991799741044448,0.21874449,0.3101476,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Wdr31,0.6808723489395758,0.3191276510604242,0.7577836426335789,1.1093422e-05,5.8076885e-06,1.9259238e-08,0.1,1.011149,1.0080948,1.9013783,-6.4406633,7.3695183,0.015262702,0.009063444,0.01467566774288229,0.00906344410876133,0.048044793,0.04306388,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Hgf,0.6808723489395758,0.3191276510604242,0.7577836426335789,2.558441e-06,1.2262825e-06,1.9259238e-08,0.1,1.5185742,1.4920063,2.8688326,-7.804512,12.231565,0.00176108,0.0012947777,0.00146756677428823,0.001294777729823047,0.0054110866,0.0046977554,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Fbxl18,0.6808723489395758,0.3191276510604242,0.7577836426335789,1.3804988e-05,2.4397783e-05,1.9259238e-08,0.1,-0.69564474,-0.6863065,1.2306437,-5.1974277,3.643137,0.044613995,0.031506285,0.0431464631640739,0.03064307293914549,0.13809854,0.13200863,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Emc2,0.680672268907563,0.31932773109243695,0.7568629783216221,7.1140676e-05,9.825075e-05,1.9259238e-08,0.1,-0.44708028,-0.42858362,0.69859564,-2.9012384,2.0063705,0.2582906,0.19637492,0.2207220428529486,0.1726370306430739,0.7683099,0.86728185,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Dbndd1,0.680672268907563,0.31932773109243695,0.7568629783216221,8.757146e-06,1.6109663e-05,1.9259238e-08,0.1,-0.8408735,-0.84547424,1.5890534,-6.3325176,5.005143,0.024948657,0.012516185,0.02494863516289988,0.012084592145015113,0.081135534,0.060646463,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Mpv17,0.680672268907563,0.31932773109243695,0.7568629783216221,3.2624226e-05,4.98379e-05,1.9259238e-08,0.1,-0.53967136,-0.5328493,0.9291214,-4.011465,2.839203,0.10889365,0.09753982,0.10272967420017688,0.09063444108761344,0.34266323,0.43267038,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Dr1,0.680672268907563,0.31932773109243695,0.7568629783216221,2.1984735e-05,1.3880937e-05,1.9259238e-08,0.1,0.6588409,0.6636243,1.2784998,-5.0068436,5.241894,0.05782205,0.028485138,0.053419430584091494,0.028485110056107075,0.18096758,0.12611678,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Gda,0.6804721888755502,0.31952781112444983,0.7559426201916806,5.9429517e-06,3.0056428e-06,1.9259238e-08,0.1,1.1571567,1.2502003,2.3662002,-6.928135,10.78069,0.010566483,0.0038843332,0.009979454065159963,0.003884333189469141,0.035078876,0.01685835,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Pex10,0.6804721888755502,0.31952781112444983,0.7559426201916806,3.9585207e-06,1.0662971e-05,1.9259238e-08,0.1,-1.0323784,-0.96289825,1.9107879,-8.590487,5.5179014,0.014675676,0.016832111,0.014382154388024645,0.016400517911091945,0.04413243,0.07736156,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
A830009L08Rik,0.6804721888755502,0.31952781112444983,0.7559426201916806,6.2928984e-06,3.4604914e-06,1.9259238e-08,0.1,1.2061484,1.1894665,2.346609,-7.3319893,9.676442,0.0049897265,0.0038843332,0.004696213677722336,0.003884333189469141,0.014843075,0.017400874,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Fosl2,0.6804721888755502,0.31952781112444983,0.7559426201916806,9.165497e-07,2.430871e-06,1.9259238e-08,0.1,-1.230573,-1.2392178,2.4325118,-8.941533,7.02425,0.0005870267,0.0017263703,0.000587026709715292,0.0017263703064307294,0.0017780996,0.0063749393,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Cenph,0.6804721888755502,0.31952781112444983,0.7559426201916806,2.8089953e-06,1.2206009e-06,1.9259238e-08,0.1,1.2859201,1.4028559,2.7713966,-10.9278145,10.443455,0.0026416199,0.00043159258,0.0023481068388611676,0.00043159257660768235,0.008112544,0.0009784461,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Acat1,0.6802721088435374,0.3197278911564626,0.7550225677014375,0.00011036155,0.00014841046,1.9259238e-08,0.1,-0.37801436,-0.36816025,0.5857927,-2.6665182,1.8888273,0.31141758,0.24341866,0.25623715879072345,0.20630125161847346,0.9386272,1.056252,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Gpr180,0.6802721088435374,0.3197278911564626,0.7550225677014375,3.2687454e-05,5.0238177e-05,1.9259238e-08,0.1,-0.5417318,-0.55493546,0.97333425,-4.1753025,3.4806843,0.11711203,0.074665554,0.10419724097446514,0.06819162710401373,0.35184678,0.32658297,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Gm20646,0.6802721088435374,0.3197278911564626,0.7550225677014375,0.00010630703,8.06086e-05,1.9259238e-08,0.1,0.40830153,0.40507078,0.64596426,-2.0999203,2.4476357,0.2530073,0.14630987,0.20604637511006668,0.13163573586534366,0.74670833,0.64414406,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Gm28154,0.6802721088435374,0.3197278911564626,0.7550225677014375,2.6009689e-06,6.021883e-07,1.9259238e-08,0.1,1.6871682,1.6663828,3.2908826,-12.239718,12.206242,0.00088054006,0.0,0.000880540064572938,0.0,0.0031360325,0.0,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Gabra4,0.6802721088435374,0.3197278911564626,0.7550225677014375,0.00018541033,0.00014171087,1.9259238e-08,0.1,0.39087242,0.3810625,0.58071125,-1.5933332,2.6142702,0.5189338,0.25507176,0.3768711476372243,0.2015537332757889,1.5632764,1.113436,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Plekhb2,0.6800720288115246,0.3199279711884754,0.7541028203094515,3.7967184e-05,2.6755124e-05,1.9259238e-08,0.1,0.6196553,0.52506065,1.0103382,-2.71951,4.4902697,0.13501625,0.078118265,0.12503668916935845,0.07466551575312903,0.42109492,0.3365446,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Dph1,0.6800720288115246,0.3199279711884754,0.7541028203094515,1.080449e-05,2.562475e-05,1.9259238e-08,0.1,-0.8976152,-0.90098476,1.7979198,-6.865571,6.40784,0.013208107,0.013810962,0.013208100968594063,0.012947777298230479,0.043926504,0.06703412,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Npm3,0.6798719487795118,0.32012805122048815,0.7531833774751576,7.042063e-06,1.5559554e-05,1.9259238e-08,0.1,-1.0082443,-0.9675331,1.8884813,-8.709798,5.4901743,0.010859997,0.009926629,0.0108599941297329,0.009495036685369013,0.034148622,0.046782613,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Dnm2,0.6798719487795118,0.32012805122048815,0.7531833774751576,8.056978e-05,0.000102552964,1.9259238e-08,0.1,-0.33823416,-0.33924627,0.5168726,-2.329503,1.5066586,0.22776526,0.20457527,0.1969474611094799,0.1825636599050507,0.6709101,0.8994129,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Htra2,0.6798719487795118,0.32012805122048815,0.7531833774751576,2.8787174e-05,4.6937817e-05,1.9259238e-08,0.1,-0.7750764,-0.71670437,1.3945514,-5.9726305,3.9316177,0.09774003,0.0375486,0.08952157323158252,0.035822183858437655,0.31275454,0.16867056,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Dck,0.679671868747499,0.32032813125250104,0.7522642386588629,9.315459e-06,4.96421e-06,1.9259238e-08,0.1,0.82103056,0.89058447,1.657199,-4.9098034,6.6656084,0.020252436,0.008200259,0.019665394775462263,0.007768666378938282,0.059041213,0.034533564,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Pdyn,0.679671868747499,0.32032813125250104,0.7522642386588629,2.4720584e-06,5.275045e-06,1.9259238e-08,0.1,-1.2739455,-1.2270718,2.4987426,-10.732695,7.5504093,0.006457293,0.0025895555,0.006457293806868214,0.002589555459646094,0.01963344,0.011290291,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Lrrc8a,0.679671868747499,0.32032813125250104,0.7522642386588629,2.6828084e-05,4.102067e-05,1.9259238e-08,0.1,-0.5772214,-0.6210427,1.0453836,-4.5155907,2.759902,0.08687999,0.1122139,0.08159671265042591,0.1018558480794133,0.26246178,0.4917124,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Pex13,0.679671868747499,0.32032813125250104,0.7522642386588629,5.0180643e-05,7.0852446e-05,1.9259238e-08,0.1,-0.4391824,-0.4220395,0.7043411,-2.8300028,1.9269524,0.14998527,0.13508837,0.13589668329909108,0.12257229175658226,0.46417966,0.6050018,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Plod1,0.679671868747499,0.32032813125250104,0.7522642386588629,3.2252046e-05,4.947259e-05,1.9259238e-08,0.1,-0.54799134,-0.547277,0.9621399,-3.544794,2.9000902,0.07690047,0.06819169,0.07132374523040808,0.06344410876132918,0.23282039,0.3011906,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Ufsp2,0.679671868747499,0.32032813125250104,0.7522642386588629,3.9692048e-05,5.3653934e-05,1.9259238e-08,0.1,-0.505073,-0.50036955,0.91584,-3.6145535,2.5762186,0.10742603,0.09710823,0.0989140005870274,0.08761329305135963,0.33132088,0.43781924,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
3632454L22Rik,0.6794717887154862,0.3205282112845138,0.7513454033217466,2.316726e-06,1.3385799e-06,1.9259238e-08,0.1,1.2973869,1.3606262,2.6127927,-8.262348,11.521444,0.003815673,0.0,0.003815673613149397,0.0,0.011924787,0.0,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Qrsl1,0.6794717887154862,0.3205282112845138,0.7513454033217466,2.6038502e-05,3.7674927e-05,1.9259238e-08,0.1,-0.5308937,-0.4996524,0.9052473,-3.7621593,3.2175274,0.076313436,0.080276206,0.06897563839154686,0.07423392317652135,0.22792326,0.34463584,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Pcp4,0.6794717887154862,0.3205282112845138,0.7513454033217466,0.0001693022,0.00013122764,1.9259238e-08,0.1,0.46856427,0.45028877,0.7536733,-2.1521673,3.2151833,0.96183735,0.36297074,0.599060757264459,0.2762192490289187,3.0734997,1.6365043,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Frmd6,0.6794717887154862,0.3205282112845138,0.7513454033217466,4.1356838e-05,5.70211e-05,1.9259238e-08,0.1,-0.40943623,-0.4178443,0.7117647,-3.1967545,2.0094452,0.13677733,0.097971454,0.12004696213677837,0.08977125593439807,0.40537354,0.42507988,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Cct2,0.6794717887154862,0.3205282112845138,0.7513454033217466,6.8166824e-05,3.926498e-05,1.9259238e-08,0.1,0.6479093,0.6340647,1.1758927,-4.2461834,4.539962,0.12650445,0.06214941,0.11593777516877124,0.05912818299525236,0.40385893,0.2659978,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Map4k5,0.6794717887154862,0.3205282112845138,0.7513454033217466,9.498311e-05,7.4012205e-05,1.9259238e-08,0.1,0.38756132,0.38738012,0.65656,-2.2702484,2.7474089,0.28382668,0.1510574,0.23715879072497636,0.13552006905481284,0.8601031,0.6656246,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Gm11844,0.6794717887154862,0.3205282112845138,0.7513454033217466,3.3238805e-06,1.0568212e-06,1.9259238e-08,0.1,1.4522281,1.4173174,2.8997998,-8.852976,11.630129,0.0029351332,0.00086318515,0.0029351335485764594,0.0008631851532153647,0.009413408,0.0040168283,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Nsa2,0.6794717887154862,0.3205282112845138,0.7513454033217466,4.1422427e-05,6.038041e-05,1.9259238e-08,0.1,-0.5369496,-0.5581808,0.97247064,-4.218731,3.2528915,0.12767851,0.08675008,0.1168183152333442,0.08157099697885202,0.41365963,0.36878815,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Cited2,0.6794717887154862,0.3205282112845138,0.7513454033217466,1.5520192e-05,3.671358e-05,1.9259238e-08,0.1,-0.9092924,-0.89092827,1.6350349,-6.218548,5.3551197,0.04872317,0.031937886,0.047549163486938585,0.03150625809236086,0.15728594,0.14758326,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Ltc4s,0.6794717887154862,0.3205282112845138,0.7513454033217466,2.838429e-06,2.834192e-06,1.9259238e-08,0.1,1.4010886,1.3854465,2.75392,-9.783707,11.447711,0.0061637796,0.003021148,0.005870267097152921,0.0030211480362537764,0.020297281,0.01666802,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
Slc22a15,0.6792717086834734,0.3207282913165266,0.7504268709258543,1.0167824e-05,2.4855528e-05,1.9259238e-08,0.1,-0.9316546,-0.9576988,1.8848903,-7.6965084,6.95827,0.027883792,0.014242555,0.0270032286469034,0.013810962451445846,0.08788631,0.062161356,False,CSRES_vs_CON,CSRES,CON,0.7660874545896791
